book,chapter,strophe,verse,n_words,padapatha_words_ws_joined
10,57,4,1,8,ā te etu manaḥ punar kratve dakṣāya jīvase
10,57,4,2,4,jyok ca sūryam dṛśe
10,57,5,1,7,punar naḥ pitaraḥ manaḥ dadātu daivyaḥ janaḥ
10,57,5,2,3,jīvam vrātam sacemahi
10,57,6,1,7,vayam soma vrate tava manaḥ tanūṣu bibhrataḥ
10,57,6,2,2,prajāvantaḥ sacemahi
10,58,1,1,7,yat te yamam vaivasvatam manaḥ jagāma dūrakam
10,58,1,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,2,1,8,yat te divam yat pṛthivīm manaḥ jagāma dūrakam
10,58,2,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,3,1,8,yat te bhūmim catur bhṛṣṭim manaḥ jagāma dūrakam
10,58,3,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,4,1,7,yat te catasraḥ pradiśaḥ manaḥ jagāma dūrakam
10,58,4,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,5,1,7,yat te samudram arṇavam manaḥ jagāma dūrakam
10,58,5,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,6,1,7,yat te marīcīḥ pravataḥ manaḥ jagāma dūrakam
10,58,6,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,7,1,8,yat te apaḥ yat oṣadhīḥ manaḥ jagāma dūrakam
10,58,7,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,8,1,8,yat te sūryam yat uṣasam manaḥ jagāma dūrakam
10,58,8,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,9,1,7,yat te parvatān bṛhataḥ manaḥ jagāma dūrakam
10,58,9,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,10,1,8,yat te viśvam idam jagat manaḥ jagāma dūrakam
10,58,10,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,11,1,7,yat te parāḥ parāvataḥ manaḥ jagāma dūrakam
10,58,11,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,58,12,1,9,yat te bhūtam ca bhavyam ca manaḥ jagāma dūrakam
10,58,12,2,7,tat te ā vartayāmasi iha kṣayāya jīvase
10,60,1,1,6,ā janam tveṣa saṃdṛśam māhīnānām upastutam
10,60,1,2,3,aganma bibhrataḥ namaḥ
10,60,2,1,5,asamātim nitośanam tveṣam niyayinam ratham
10,60,2,2,3,bhajerathasya sat patim
10,60,3,1,6,yaḥ janān mahiṣāṁ iva atitasthau pavīravān
10,60,3,2,4,uta a pavīravān yudhā
10,60,4,1,7,yasya ikṣvākuḥ upa vrate revān marāyī edhate
10,60,4,2,4,divi iva pañca kṛṣṭayaḥ
10,60,5,1,5,indra kṣatrā asamātiṣu rathaproṣṭheṣu dhāraya
10,60,5,2,4,divi iva sūryam dṛśe
10,60,6,1,5,agastyasya nadbhyaḥ saptī yunakṣi rohitā
10,60,6,2,7,paṇīn ni akramīḥ abhi viśvān rājan arādhasaḥ
10,60,7,1,7,ayam mātā ayam pitā ayam jīvātuḥ āgamat
10,60,7,2,7,idam tava prasarpaṇam subandho ehi niḥ ihi
10,60,8,1,6,yathā yugam varatrayā nahyanti dharuṇāya kam
10,60,8,2,9,evā dādhāra te manaḥ jīvātave na mṛtyave atho ariṣṭatātaye
10,60,9,1,7,yathā iyam pṛthivī mahī dādhāra imān vanaspatīn
10,60,9,2,9,evā dādhāra te manaḥ jīvātave na mṛtyave atho ariṣṭatātaye
10,60,10,1,6,yamāt aham vaivasvatāt subandhoḥ manaḥ ābharam
10,60,10,2,5,jīvātave na mṛtyave atho ariṣṭatātaye
10,60,11,1,7,nyak vātaḥ ava vāti nyak tapati sūryaḥ
10,60,11,2,7,nīcīnam aghnyā duhe nyak bhavatu te rapaḥ
10,60,12,1,7,ayam me hastaḥ bhagavān ayam me bhagavattaraḥ
10,60,12,2,7,ayam me viśva bheṣajaḥ ayam śiva abhimarśanaḥ
10,62,1,1,9,ye yajñena dakṣiṇayā samaktāḥ indrasya sakhyam amṛta tvam ānaśa
10,62,1,2,9,tebhyaḥ bhadram aṅgirasaḥ vaḥ astu prati gṛbhṇīta mānavam sumedhasaḥ
10,62,2,1,10,ye udājan pitaraḥ go mayam vasu ṛtena abhindan parivatsare valam
10,62,2,2,10,dīrgha āyu tvam aṅgirasaḥ vaḥ astu prati gṛbhṇīta mānavam sumedhasaḥ
10,62,3,1,9,ye ṛtena sūryam ārohayan divi aprathayan pṛthivīm mātaram vi
10,62,3,2,8,suprajāstvam aṅgirasaḥ vaḥ astu prati gṛbhṇīta mānavam sumedhasaḥ
10,62,4,1,11,ayam nābhā vadati valgu vaḥ gṛhe deva putrāḥ ṛṣayaḥ tat śṛṇotana
10,62,4,2,8,subrahmaṇyam aṅgirasaḥ vaḥ astu prati gṛbhṇīta mānavam sumedhasaḥ
10,62,5,1,7,virūpāsaḥ id ṛṣayaḥ te id gambhīra vepasaḥ
10,62,5,2,7,te aṅgirasaḥ sūnavaḥ te agneḥ pari jajñire
10,62,6,1,7,ye agneḥ pari jajñire virūpāsaḥ divaḥ pari
10,62,6,2,7,navagvaḥ nu daśagvaḥ aṅgirastamaḥ sacā deveṣu maṃhate
10,62,7,1,8,indreṇa yujā niḥ sṛjanta vāghataḥ vrajam gomantam aśvinam
10,62,7,2,7,sahasram me dadataḥ aṣṭakarṇyaḥ śravaḥ deveṣu akrata
10,62,8,1,8,pra nūnam jāyatām ayam manuḥ tokmā iva rohatu
10,62,8,2,7,yaḥ sahasram śata aśvam sadyas dānāya maṃhate
10,62,9,1,8,na tam aśnoti kaścana divaḥ iva sānū ārabham
10,62,9,2,6,sāvarṇyasya dakṣiṇā vi sindhuḥ iva paprathe
10,62,10,1,6,uta dāsā pariviṣe smaddiṣṭī go parīṇasā
10,62,10,2,4,yaduḥ turvaḥ ca māmahe
10,62,11,1,11,sahasra dāḥ grāmaṇīḥ mā riṣat manuḥ sūryeṇa asya yatamānā etu dakṣiṇā
10,62,11,2,10,sāvarṇeḥ devāḥ pra tirantu āyuḥ yasmin a śrāntāḥ asanāma vājam
10,63,1,1,8,parāvataḥ ye didhiṣante āpyam manu prītāsaḥ janimā vivasvataḥ
10,63,1,2,10,yayāteḥ ye nahuṣyasya barhiṣi devāḥ āsate te adhi bruvantu naḥ
10,63,2,1,10,viśvā hi vaḥ namasyāni vandyā nāmāni devau uta yajñiyāni vaḥ
10,63,2,2,13,ye stha jātā aditeḥ adbhyaḥ pari ye pṛthivyāḥ te me iha śruta havam
10,63,3,1,9,yebhyaḥ mātā madhumat pinvate payaḥ pīyūṣam dyauḥ aditiḥ adribarhāḥ
10,63,3,2,9,uktha śuṣmān vṛṣabharān svapnasaḥ tāṁ ādityāṁ anu mada svastaye
10,63,4,1,10,nṛ cakṣasaḥ a nimiṣantaḥ arhaṇāḥ bṛhat devāsaḥ amṛta tvam ānaśuḥ
10,63,4,2,8,jyotīrathāḥ ahi māyāḥ anāgasaḥ divaḥ varṣmāṇam vasate svastaye
10,63,5,1,9,samrājaḥ ye suvṛdhaḥ yajñam āyayuḥ aparihvṛtāḥ dadhire divi kṣayam
10,63,5,2,9,tāṁ ā vivāsa namasā suvṛktibhiḥ _ ādityāṁ aditim svastaye
10,63,6,1,11,kaḥ vaḥ stomam rādhati yam jujoṣatha viśve devāsaḥ manuṣaḥ yati sthana
10,63,6,2,13,kaḥ vaḥ adhvaram tu vijātāḥ aram karat yaḥ naḥ parṣat ati aṃhaḥ svastaye
10,63,7,1,11,yebhyaḥ hotrām prathamām ā yeje manuḥ samiddha agniḥ manasā sapta hotṛbhiḥ
10,63,7,2,12,te ādityāḥ abhayam śarma yacchata su gāḥ naḥ karta su pathā svastaye
10,63,8,1,9,ye īśire bhuvanasya pracetasaḥ viśvasya sthātuḥ jagataḥ ca mantavaḥ
10,63,8,2,10,te naḥ kṛtāt akṛtāt enasaḥ pari adyā devāsaḥ pipṛta svastaye
10,63,9,1,11,bhareṣu indram su havam havāmahe aṃhaḥ mucam su kṛtam daivyam janam
10,63,9,2,8,agnim mitram varuṇam sātaye bhagam dyāvāpṛthivī marutaḥ svastaye
10,63,10,1,10,su trāmāṇam pṛthivīm dyām anehasam su śarmāṇam aditim su praṇītim
10,63,10,2,9,daivīm nāvam su aritrām anāgasam asravantīm ā ruhema svastaye
10,63,11,1,9,viśve yajatrā adhi vocata ūtaye trāyadhvam naḥ durevāyāḥ abhihrutaḥ
10,63,11,2,8,satyayā vaḥ devahūtyāḥ huvema śṛṇvataḥ devāḥ avase svastaye
10,63,12,1,9,apa amīvām apa viśvām anāhutim apa arātim durvidatrām aghāyataḥ
10,63,12,2,10,āre devāḥ dveṣaḥ asmat yuyotana uru ṇaḥ śarma yacchatā svastaye
10,63,13,1,10,ariṣṭaḥ sa martaḥ viśvaḥ edhate pra prajābhiḥ jāyate dharmaṇaḥ pari
10,63,13,2,8,yam ādityāsaḥ nayatha sunītibhiḥ ati viśvāni duritā svastaye
10,63,14,1,9,yam devāsaḥ avatha vājasātau yam śūrasātā marutaḥ hite dhane
10,63,14,2,8,prātaryāvāṇam ratham indra sānasim ariṣyantam ā ruhema svastaye
10,63,15,1,8,svasti naḥ pathyāsu dhanvasu svasti apsu vṛjane svarvati
10,63,15,2,8,svasti naḥ putrakṛtheṣu yoniṣu svasti rāye marutaḥ dadhātana
10,63,16,1,10,svastiḥ id hi prapathe śreṣṭhā rekṇasvatī abhi yā vāmam eti
10,63,16,2,13,sā naḥ amā sā u araṇe ni pātu su āveśā bhavatu deva gopā
10,63,17,1,9,evā plateḥ sūnuḥ avīvṛdhat vaḥ viśve ādityāḥ adite manīṣī
10,63,17,2,7,īśānāsaḥ naraḥ amartyena astāvi janas divyaḥ gayena
10,66,1,1,8,devān huve bṛhat śravasaḥ svastaye jyotiṣkṛtaḥ adhvarasya pracetasaḥ
10,66,1,2,9,ye vāvṛdhuḥ prataram viśva vedasaḥ indra jyeṣṭhāsaḥ amṛtāḥ ṛtāvṛdhaḥ
10,66,2,1,9,indra prasūtāḥ varuṇa praśiṣṭāḥ ye sūryasya jyotiṣaḥ bhāgam ānaśuḥ
10,66,2,2,9,marut gaṇe vṛjane manma dhīmahi māghone yajñam janayanta sūrayaḥ
10,66,3,1,11,indraḥ vasubhiḥ pari pātu naḥ gayam ādityaiḥ naḥ aditiḥ śarma yacchatu
10,66,3,2,10,rudraḥ rudrebhiḥ devaḥ mṛḍayāti naḥ tvaṣṭā naḥ gnābhiḥ suvitāya jinvatu
10,66,4,1,9,aditiḥ dyāvāpṛthivī ṛtam mahat indrāḥ viṣṇū marutaḥ svar bṛhat
10,66,4,2,9,devāṁ ādityāṁ avase havāmahe vasūn rudrān savitāram su daṃsasam
10,66,5,1,10,sarasvān dhībhiḥ varuṇaḥ dhṛta vrataḥ pūṣā viṣṇuḥ mahimā vāyuḥ aśvinā
10,66,5,2,11,brahma kṛtaḥ amṛtāḥ viśva vedasaḥ śarma naḥ yaṃsan tri varūtham aṃhasaḥ
10,66,6,1,9,vṛṣā yajñaḥ vṛṣaṇaḥ santu yajñiyāḥ vṛṣaṇaḥ devāḥ vṛṣaṇaḥ haviṣkṛtaḥ
10,66,6,2,8,vṛṣaṇā dyāvāpṛthivī ṛtāvarī vṛṣā parjanyaḥ vṛṣaṇaḥ vṛṣa stubhaḥ
10,66,7,1,8,agnīṣomā vṛṣaṇā vājasātaye puru praśastā vṛṣaṇā upa bruve
10,66,7,2,12,yau ījire vṛṣaṇaḥ deva yajyayā tā naḥ śarma tri varūtham vi yaṃsataḥ
10,66,8,1,9,dhṛta vratāḥ kṣatriyāḥ yajña niṣkṛtaḥ bṛhat divāḥ adhvarāṇām abhiśriyaḥ
10,66,8,2,8,agni hotāraḥ ṛtasāpaḥ adruhaḥ apaḥ asṛjan anu vṛtratūrye
10,66,9,1,8,dyāvāpṛthivī janayan abhi vratā apaḥ oṣadhīḥ vanināni yajñiyā
10,66,9,2,10,antarikṣam svar ā papruḥ ūtaye vaśam devāsaḥ tanvī ni māmṛjuḥ
10,66,10,1,8,dhartāraḥ divaḥ ṛbhavaḥ su hastāḥ vātāparjanyā mahiṣasya tanyatoḥ
10,66,10,2,12,āpaḥ oṣadhīḥ pra tirantu naḥ giraḥ bhagaḥ rātiḥ vājinaḥ yantu me havam
10,66,11,1,8,samudraḥ sindhuḥ rajaḥ antarikṣam ajaḥ ekapād tanayitnuḥ arṇavaḥ
10,66,11,2,10,ahiḥ budhnyaḥ śṛṇavat vacāṃsi me viśve devāsaḥ uta sūrayaḥ mama
10,66,12,1,11,syāma vaḥ manavaḥ deva vītaye prāñcam naḥ yajñam pra nayata sādhuyā
10,66,12,2,8,ādityāḥ rudrāḥ vasavaḥ sudānavaḥ imā brahma śasyamānāni jinvata
10,66,13,1,9,daivyā hotārā prathamā purohitaḥ ṛtasya panthām anu emi sādhuyā
10,66,13,2,8,kṣetrasya patim prativeśam īmahe viśvān devāṁ amṛtāṁ aprayucchataḥ
10,66,14,1,10,vasiṣṭhāsaḥ pitṛ vat vācam akrata devāṁ īḍānāḥ ṛṣi vat svastaye
10,66,14,2,10,prītāḥ iva jñātayaḥ kāmam etya asme devāsaḥ ava dhūnutā vasu
10,66,15,1,9,devān vasiṣṭhaḥ amṛtān vavande ye viśvā bhuvanā abhi pratasthuḥ
10,66,15,2,10,te naḥ rāsantām urugāyam adya yūyam pāta svastibhiḥ sadā naḥ
10,67,1,1,10,imām dhiyam sapta śīrṣṇīm pitā naḥ ṛta prajātām bṛhatīm avindat
10,67,1,2,8,turīyam svid janayat viśvajanyaḥ ayāsyaḥ uktham indrāya śaṃsan
10,67,2,1,8,ṛtam śaṃsantaḥ ṛju dīdhyānāḥ divaḥ putrāsaḥ asurasya vīrāḥ
10,67,2,2,8,vipram padam aṅgirasaḥ dadhānāḥ yajñasya dhāma prathamam mananta
10,67,3,1,7,haṃsaiḥ iva sakhibhiḥ vāvadadbhiḥ aśmanmayāni nahanā vyasyan
10,67,3,2,10,bṛhaspatiḥ abhi kanikradat gāḥ uta prāstaut ud ca vidvāṁ agāyat
10,67,4,1,9,avas dvābhyām paras ekayā gāḥ guhā tiṣṭhantīḥ anṛtasya setau
10,67,4,2,11,bṛhaspatiḥ tamasi jyotiḥ icchan ud usrāḥ ākaḥ vi hi tisraḥ āvaḥ
10,67,5,1,10,vibhidyā puram śayathā īm apācīm niḥ trīṇi sākam udadheḥ akṛntat
10,67,5,2,9,bṛhaspatiḥ uṣasam sūryam gām arkam viveda stanayan iva dyauḥ
10,67,6,1,9,indraḥ valam rakṣitāram dughānām kareṇa iva vi cakartā raveṇa
10,67,6,2,9,sveda añjibhiḥ āśiram icchamānaḥ arodayat paṇim ā gāḥ amuṣṇāt
10,67,7,1,10,saḥ īm satyebhiḥ sakhibhiḥ śucadbhiḥ go dhāyasam vi dhanasaiḥ adardar
10,67,7,2,8,brahmaṇaspatiḥ vṛṣabhiḥ varāhaiḥ gharma svedebhiḥ draviṇam vi ānaṭ
10,67,8,1,8,te satyena manasā gopatim gāḥ iyānāsaḥ iṣaṇayanta dhībhiḥ
10,67,8,2,7,bṛhaspatiḥ mithoavadyapebhiḥ ud usriyāḥ asṛjata sva yugbhiḥ
10,67,9,1,8,tam vardhayantaḥ matibhiḥ śivābhiḥ siṃham iva nānadatam sadhasthe
10,67,9,2,8,bṛhaspatim vṛṣaṇam śūrasātau bhare bhare anu madema jiṣṇum
10,67,10,1,10,yadā vājam asanat viśva rūpam ā dyām arukṣat uttarāṇi sadma
10,67,10,2,8,bṛhaspatim vṛṣaṇam vardhayantaḥ nānā santaḥ bibhrataḥ jyotiḥ āsā
10,67,11,1,10,satyām āśiṣam kṛṇuta _ kīrim cit hi avatha svebhiḥ evaiḥ
10,67,11,2,9,paścā mṛdhaḥ apa bhavantu viśvāḥ tat rodasī śṛṇutam viśvaminve
10,67,12,1,8,indraḥ mahnā mahataḥ arṇavasya vi mūrdhānam abhinat arbudasya
10,67,12,2,9,ahan ahim ariṇāt sapta sindhūn devaiḥ dyāvāpṛthivī prāvatam naḥ
10,69,1,1,8,bhadrāḥ agneḥ vadhryaśvasya saṃdṛśaḥ vāmī praṇītiḥ suraṇāḥ upetayaḥ
10,69,1,2,10,yat īm sumitrāḥ viśaḥ agre indhate ghṛtena āhutaḥ jarate davidyutat
10,69,2,1,10,ghṛtam agneḥ vadhryaśvasya vardhanam ghṛtam annam ghṛtam u asya medanam
10,69,2,2,10,ghṛtena āhutaḥ urviyā vi paprathe sūryaḥ iva rocate sarpiḥ āsutiḥ
10,69,3,1,11,yat te manuḥ yat anīkam sumitraḥ samīdhe agne tat idam navīyaḥ
10,69,3,2,13,sa revat śoca sa giraḥ juṣasva sa vājam darṣi saḥ iha śravaḥ dhāḥ
10,69,4,1,10,yam tvā pūrvam īḍitaḥ vadhryaśvaḥ samīdhe agne saḥ idam juṣasva
10,69,4,2,13,sa na stipāḥ uta bhavā tanū pāḥ dātram rakṣasva yat idam te asme
10,69,5,1,10,bhavā dyumnī vādhryaśva uta gopāḥ mā tvā tārīt abhimātiḥ janānām
10,69,5,2,10,śūraḥ iva dhṛṣṇuḥ cyavanaḥ sumitraḥ pra nu vocam vādhryaśvasya nāma
10,69,6,1,8,sam ajryā parvatyā vasūni dāsā vṛtrāṇi āryā jigetha
10,69,6,2,10,śūraḥ iva dhṛṣṇuḥ cyavanaḥ janānām tvam agne pṛtanāyūn abhi syāḥ
10,69,7,1,11,dīrgha tantuḥ bṛhat ukṣā ayam agniḥ sahasra starīḥ śata nīthaḥ ṛbhvā
10,69,7,2,7,dyumān dyumatsu nṛbhiḥ mṛjyamānaḥ sumitreṣu dīdayaḥ devayatsu
10,69,8,1,9,tve dhenuḥ su dughā jātavedaḥ asaścatā iva samanā sabarduh
10,69,8,2,7,tvam nṛbhiḥ dakṣiṇāvadbhiḥ agne sumitrebhiḥ idhyase devayadbhiḥ
10,69,9,1,9,devāḥ cit te amṛtāḥ jātavedaḥ mahimānam vādhryaśva pra vocan
10,69,9,2,9,yat saṃpṛccham mānuṣīḥ viśaḥ āyan tvam nṛbhiḥ ajayaḥ tvāvṛdhebhiḥ
10,69,10,1,9,pitā iva putram abibhar upasthe tvām agne vadhryaśvaḥ saparyan
10,69,10,2,9,juṣāṇaḥ asya samidham yaviṣṭha uta pūrvām avanoḥ vrādhataḥ cit
10,69,11,1,8,śaśvat agniḥ vadhryaśvasya śatrūn nṛbhiḥ jigāya suta somavadbhiḥ
10,69,11,2,9,samanam cit adahaḥ citrabhāno ava vrādhantam abhinat vṛdhaḥ cit
10,69,12,1,9,ayam agniḥ vadhryaśvasya vṛtra hā sanakāt preddhaḥ namasā upavākyaḥ
10,69,12,2,10,sa naḥ ajāmīn uta vā vijāmīn abhi tiṣṭha śardhataḥ vādhryaśva
10,72,1,1,7,devānām nu vayam jānā pra vocāma vipanyayā
10,72,1,2,6,uktheṣu śasyamāneṣu yaḥ paśyāt uttare yuge
10,72,2,1,7,brahmaṇaḥ patiḥ etā sam karmāraḥ iva ādhamat
10,72,2,2,6,devānām pūrvye yuge asataḥ sat ajāyata
10,72,3,1,6,devānām yuge prathame asataḥ sat ajāyata
10,72,3,2,7,tat āśāḥ anu ajāyanta tat uttānapadaḥ pari
10,72,4,1,6,bhūḥ jajñe uttānapadaḥ bhuvaḥ āśāḥ ajāyanta
10,72,4,2,7,aditeḥ dakṣaḥ ajāyata dakṣāt u aditiḥ pari
10,72,5,1,7,aditiḥ hi ajaniṣṭa dakṣa yā duhitā tava
10,72,5,2,7,tām devāḥ anu ajāyanta bhadrāḥ amṛta bandhavaḥ
10,72,6,1,7,yat devāḥ adaḥ salile su saṃrabdhāḥ atiṣṭhata
10,72,6,2,8,atrā vaḥ nṛtyatām iva tīvraḥ reṇuḥ apa āyata
10,72,7,1,6,yat devāḥ yatayaḥ yathā bhuvanāni apinvata
10,72,7,2,7,atrā samudre ā gūḍham ā sūryam ajabhartana
10,72,8,1,7,aṣṭau putrāsaḥ aditeḥ ye jātāḥ tanvaḥ pari
10,72,8,2,7,devāṁ upa prait saptabhiḥ parā mārtāṇḍam āsyat
10,72,9,1,7,saptabhiḥ putraiḥ aditiḥ upa prait pūrvyam yugam
10,72,9,2,6,prajāyai mṛtyave _ punar mārtāṇḍam ābharat
10,73,1,1,8,janiṣṭhāḥ ugraḥ sahase turāya mandraḥ ojiṣṭhaḥ bahula abhimānaḥ
10,73,1,2,10,avardhan indram marutaḥ cit atra mātā yat vīram dadhanat dhaniṣṭhā
10,73,2,1,11,druhā u niṣattā pṛśanī cit evaiḥ purū śaṃsena vāvṛdhuḥ te indram
10,73,2,2,10,abhīvṛtā iva tā mahā padena dhvāntāt prapitvāt ud aranta garbhāḥ
10,73,3,1,12,ṛṣvā te pādā pra yat jigāsi avardhan vājāḥ uta ye cit atra
10,73,3,2,8,tvam indra sālāvṛkān sahasram āsan dadhiṣe aśvinā vavṛtyāḥ
10,73,4,1,9,samanā tūrṇiḥ upa yāsi yajñam ā nāsatyā sakhyāya vakṣi
10,73,4,2,8,vasāvyām indra dhārayaḥ sahasrā aśvinā śūra dadatuḥ maghāni
10,73,5,1,8,mandamānaḥ ṛtāt adhi prajāyai sakhibhiḥ indraḥ iṣirebhiḥ artham
10,73,5,2,11,ābhiḥ hi māyāḥ upa dasyum āgāt mihaḥ pra tamrāḥ avapat tamāṃsi
10,73,6,1,10,sanāmānā cit dhvasayaḥ ni asmai avāhan indraḥ uṣasaḥ yathā anaḥ
10,73,6,2,8,ṛṣvaiḥ agacchaḥ sakhibhiḥ nikāmaiḥ sākam pratiṣṭhāḥ hṛdyāḥ jaghantha
10,73,7,1,8,tvam jaghantha namucim makhasyum dāsam kṛṇvānaḥ ṛṣaye vimāyam
10,73,7,2,9,tvam cakartha manave syonān pathaḥ devatrā añjasā iva yānān
10,73,8,1,9,tvam etāni papriṣe vi nāmā īśāna indra dadhiṣe gabhastau
10,73,8,2,8,anu tvā devāḥ śavasā madanti uparibudhnān vaninaḥ cakartha
10,73,9,1,13,cakram yat asya apsu ā niṣattam uta u tat asmai madhu id cachadyāt
10,73,9,2,8,pṛthivyām atiṣitam yat ūdhaḥ payaḥ goṣu adadhāḥ oṣadhīṣu
10,73,10,1,10,aśvāt iyāya iti yat vadanti ojasaḥ jātam uta manye enam
10,73,10,2,9,manyoḥ iyāya harmyeṣu tasthau yatas prajajñe indraḥ asya veda
10,73,11,1,9,vayaḥ su parṇāḥ upa seduḥ indram priyamedhāḥ ṛṣayaḥ nādhamānāḥ
10,73,11,2,10,apa dhvāntam ūrṇuhi pūrdhi cakṣuḥ mumugdhi asmān nidhayā iva baddhān
10,74,1,1,9,vasūnām vā carkṛṣe iyakṣan dhiyā vā yajñaiḥ vā rodasyoḥ
10,74,1,2,12,arvantaḥ vā ye rayimantaḥ sātau vanum vā ye suśruṇam su śrutaḥ dhuḥ
10,74,2,1,9,have eṣām asuraḥ nakṣata dyām śravasyatā manasā niṃsata kṣām
10,74,2,2,9,cakṣāṇāḥ yatra suvitāya devāḥ dyauḥ na vārebhiḥ kṛṇavanta svaiḥ
10,74,3,1,8,iyam eṣām amṛtānām gīḥ sarvatātā ye kṛpaṇanta ratnam
10,74,3,2,10,dhiyam ca yajñam ca sādhantaḥ te naḥ dhāntu vasavyam asāmi
10,74,4,1,11,ā tat te indra āyavaḥ pananta abhi ye ūrvam gomantam titṛtsān
10,74,4,2,9,sakṛtsvam ye puru putrām mahīm sahasra dhārām bṛhatīm dudukṣan
10,74,5,1,8,śacīvas indram avase kṛṇudhvam an ānatam damayantam pṛtanyūn
10,74,5,2,8,ṛbhukṣaṇam maghavānam suvṛktim bhartā yaḥ vajram naryam purukṣuḥ
10,74,6,1,9,yat vāvāna purutamam purāṣāh ā vṛtrahā indraḥ nāmāni aprāḥ
10,74,6,2,10,aceti prāsahaḥ patiḥ tuviṣmān yat īm uśmasi kartave karat tat
10,76,1,1,9,ā vaḥ ṛñjase ūrjām vyuṣṭiṣu indram marutaḥ rodasī anaktana
10,76,1,2,9,ubhe yathā naḥ ahanī sacābhuvā sadaḥ sadaḥ varivasyātaḥ _
10,76,2,1,11,tat u śreṣṭham savanam sunotana atyaḥ na hasta yataḥ adriḥ sotari
10,76,2,2,11,vidat hi aryaḥ abhibhūti pauṃsyam mahaḥ rāye cit tarute yat arvataḥ
10,76,3,1,12,tat id hi asya savanam _ apaḥ yathā purā manave gātum aśret
10,76,3,2,8,goarṇasi tvāṣṭre aśva nirṇiji _ adhvareṣu adhvarāṁ aśiśrayuḥ
10,76,4,1,8,apa hata rakṣasaḥ bhaṅgurāvata skabhāyata nirṛtim sedhata amatim
10,76,4,2,10,ā naḥ rayim sarva vīram sunotana devāvyam bharata ślokam adrayaḥ
10,76,5,1,8,divaḥ cit ā vaḥ amavattarebhyaḥ vibhvanā cit āśvapastarebhyaḥ
10,76,5,2,8,vāyoḥ cit ā somarabhastarebhyaḥ agneḥ cit arca pitukṛttarebhyaḥ
10,76,6,1,9,bhurantu naḥ yaśasaḥ sotu andhasaḥ grāvāṇaḥ vācā divitā divitmatā
10,76,6,2,8,naraḥ yatra duhate kāmyam madhu āghoṣayantaḥ abhitas mithasturaḥ
10,76,7,1,10,sunvanti somam rathirāsaḥ adrayaḥ niḥ asya rasam gaviṣaḥ duhanti te
10,76,7,2,9,duhanti ūdhaḥ upasecanāya kam naraḥ havyāḥ na marjayante āsabhiḥ
10,76,8,1,10,ete naraḥ su apasaḥ abhūtana ye indrāya sunutha somam adrayaḥ
10,76,8,2,10,vāmam vāmam vaḥ divyāya dhāmne vasu vasu vaḥ pārthivāya sunvate
10,77,1,1,10,abhrapruṣaḥ na vācā pruṣā vasu haviṣmantaḥ na yajñāḥ vi jānuṣaḥ
10,77,1,2,10,su mārutam na brahmāṇam arhase gaṇam astoṣi eṣām na śobhase
10,77,2,1,10,śriye maryāsaḥ añjīṃr akṛṇvata su mārutam na pūrvīḥ ati kṣapaḥ
10,77,2,2,10,divaḥ putrāsaḥ etāḥ na yetire ādityāsaḥ te akrāḥ na vāvṛdhuḥ
10,77,3,1,11,pra ye divaḥ pṛthivyāḥ na barhaṇā tmanā riricre abhrāt na sūryaḥ
10,77,3,2,8,pājasvantaḥ na vīrāḥ panasyavaḥ riśādasaḥ na maryāḥ abhidyavaḥ
